Data_Year,Quarter,FUEL_TYPE,ZIP,Number of Vehicles
2011,NA,PHEV,92501,1
2011,NA,Electric,92503,1
2011,NA,PHEV,92503,4
2011,NA,Electric,92504,1
2011,NA,PHEV,92504,2
2011,NA,Electric,92505,1
2011,NA,PHEV,92505,1
2011,NA,PHEV,92506,4
2011,NA,Electric,92507,3
2011,NA,PHEV,92508,2
2011,NA,Electric,92509,2
2011,NA,Electric,92530,1
2011,NA,PHEV,92530,1
2011,NA,Electric,92536,1
2011,NA,PHEV,92539,2
2011,NA,PHEV,92543,1
2011,NA,PHEV,92544,3
2011,NA,PHEV,92545,1
2011,NA,Electric,92553,1
2011,NA,Electric,92555,1
2011,NA,Electric,92557,3
2011,NA,Electric,92562,1
2011,NA,PHEV,92562,3
2011,NA,Electric,92563,3
2011,NA,PHEV,92563,1
2011,NA,Electric,92564,1
2011,NA,Electric,92570,2
2011,NA,Electric,92571,1
2011,NA,Electric,92584,3
2011,NA,PHEV,92584,1
2011,NA,Electric,92586,2
2011,NA,PHEV,92587,1
2011,NA,PHEV,92590,1
2011,NA,PHEV,92591,2
2011,NA,Electric,92592,3
2011,NA,PHEV,92592,5
2011,NA,PHEV,92595,1
2011,NA,Electric,92596,1
2011,NA,PHEV,92596,1
2011,NA,Electric,92602,1
2011,NA,PHEV,92602,1
2011,NA,Electric,92603,12
2011,NA,PHEV,92603,6
2011,NA,Hydrogen,92603,1
2011,NA,Electric,92604,7
2011,NA,PHEV,92604,1
2011,NA,Electric,92606,6
2011,NA,PHEV,92606,2
2011,NA,Electric,92610,2
2011,NA,PHEV,92610,1
2011,NA,Electric,92612,4
2011,NA,PHEV,92612,4
2011,NA,Electric,92614,1
2011,NA,PHEV,92614,1
2011,NA,Electric,92617,3
2011,NA,Electric,92618,21
2011,NA,PHEV,92618,2
2011,NA,Electric,92619,3
2011,NA,Electric,92620,9
2011,NA,PHEV,92620,1
2011,NA,Electric,92624,2
2011,NA,PHEV,92624,1
2011,NA,Electric,92625,4
2011,NA,PHEV,92625,6
2011,NA,Electric,92626,15
2011,NA,Electric,92627,3
2011,NA,PHEV,92627,2
2011,NA,Electric,92628,1
2011,NA,Electric,92629,7
2011,NA,PHEV,92629,1
2011,NA,Electric,92630,5
2011,NA,PHEV,92630,4
2011,NA,Electric,92646,10
2011,NA,PHEV,92646,2
2011,NA,Electric,92647,8
2011,NA,PHEV,92647,2
2011,NA,Electric,92648,12
2011,NA,PHEV,92648,7
2011,NA,Electric,92649,10
2011,NA,PHEV,92649,1
2011,NA,Electric,92651,13
2011,NA,PHEV,92651,2
2011,NA,Electric,92653,6
2011,NA,PHEV,92653,3
2011,NA,Electric,92656,6
2011,NA,PHEV,92656,7
2011,NA,Electric,92657,7
2011,NA,PHEV,92657,2
2011,NA,PHEV,92658,1
2011,NA,Electric,92660,7
2011,NA,PHEV,92660,5
2011,NA,Electric,92661,1
2011,NA,Electric,92662,1
2011,NA,Electric,92663,4
2011,NA,PHEV,92663,1
2011,NA,Hydrogen,92663,1
2011,NA,Electric,92672,7
2011,NA,Electric,92673,2
2011,NA,PHEV,92673,2
2011,NA,Electric,92675,2
2011,NA,Electric,92676,1
2011,NA,Electric,92677,13
2011,NA,PHEV,92677,7
2011,NA,Electric,92679,9
2011,NA,PHEV,92679,6
2011,NA,Electric,92683,5
2011,NA,PHEV,92683,2
2011,NA,Electric,92688,5
2011,NA,PHEV,92688,2
2011,NA,Electric,92691,5
2011,NA,PHEV,92691,4
2011,NA,Electric,92692,4
2011,NA,PHEV,92692,5
2011,NA,Electric,92694,10
2011,NA,PHEV,92694,6
2011,NA,Electric,92701,1
2011,NA,Electric,92705,9
2011,NA,PHEV,92705,7
2011,NA,PHEV,92706,1
2011,NA,PHEV,92707,1
2011,NA,Electric,92708,6
2011,NA,PHEV,92708,4
2011,NA,Electric,92780,4
2011,NA,PHEV,92780,1
2011,NA,Electric,92782,4
2011,NA,PHEV,92782,5
2011,NA,Electric,92801,1
2011,NA,Electric,92802,1
2011,NA,Electric,92804,2
2011,NA,Electric,92806,1
2011,NA,PHEV,92806,1
2011,NA,Electric,92807,5
2011,NA,PHEV,92807,3
2011,NA,Electric,92808,3
2011,NA,Electric,92821,2
2011,NA,PHEV,92821,3
2011,NA,Electric,92823,3
2011,NA,PHEV,92823,1
2011,NA,Electric,92831,2
2011,NA,Electric,92832,1
2011,NA,Electric,92833,6
2011,NA,PHEV,92833,1
2011,NA,Electric,92835,3
2011,NA,Electric,92845,1
2011,NA,PHEV,92845,1
2011,NA,Electric,92856,1
2011,NA,Electric,92860,2
2011,NA,Electric,92861,2
2011,NA,PHEV,92861,2
2011,NA,Electric,92865,1
2011,NA,Electric,92867,11
2011,NA,PHEV,92867,3
2011,NA,Electric,92868,1
2011,NA,PHEV,92868,2
2011,NA,Electric,92869,2
2011,NA,PHEV,92869,1
2011,NA,Electric,92870,7
2011,NA,PHEV,92870,1
2011,NA,Electric,92880,1
2011,NA,PHEV,92880,2
2011,NA,Electric,92881,5
2011,NA,Electric,92882,7
2011,NA,PHEV,92882,2
2011,NA,Electric,92883,2
2011,NA,Electric,92886,4
2011,NA,PHEV,92886,6
2011,NA,Electric,92887,3
2011,NA,PHEV,92887,6
2011,NA,Electric,93001,4
2011,NA,PHEV,93001,3
2011,NA,Electric,93003,7
2011,NA,PHEV,93003,2
2011,NA,Electric,93004,5
2011,NA,PHEV,93004,1
2011,NA,Electric,93010,8
2011,NA,PHEV,93010,5
2011,NA,Electric,93012,4
2011,NA,PHEV,93012,5
2011,NA,Electric,93013,1
2011,NA,PHEV,93013,3
2011,NA,PHEV,93015,2
2011,NA,Electric,93021,5
2011,NA,PHEV,93021,1
2011,NA,Electric,93023,2
2011,NA,PHEV,93023,2
2011,NA,Electric,93030,2
2011,NA,Electric,93033,2
2011,NA,Electric,93035,1
2011,NA,PHEV,93035,2
2011,NA,Electric,93060,2
2011,NA,PHEV,93060,1
2011,NA,Electric,93063,9
2011,NA,PHEV,93063,4
2011,NA,Electric,93065,14
2011,NA,PHEV,93065,6
2011,NA,Electric,93066,2
2011,NA,PHEV,93066,6
2011,NA,Electric,93101,1
2011,NA,PHEV,93101,3
2011,NA,Electric,93103,8
2011,NA,PHEV,93103,4
2011,NA,Electric,93105,10
2011,NA,PHEV,93105,5
2011,NA,Electric,93108,4
2011,NA,PHEV,93108,7
2011,NA,Electric,93109,9
2011,NA,PHEV,93109,2
2011,NA,Electric,93110,7
2011,NA,Electric,93111,6
2011,NA,PHEV,93111,4
2011,NA,Electric,93117,6
2011,NA,PHEV,93117,4
2011,NA,Electric,93221,5
2011,NA,Electric,93245,1
2011,NA,PHEV,93245,2
2011,NA,PHEV,93257,1
2011,NA,PHEV,93274,2
2011,NA,Electric,93292,2
2011,NA,PHEV,93292,1
2011,NA,Electric,93301,1
2011,NA,PHEV,93301,2
2011,NA,Electric,93302,1
2011,NA,PHEV,93305,1
2011,NA,Electric,93306,2
2011,NA,PHEV,93306,2
2011,NA,Electric,93311,1
2011,NA,Electric,93314,5
2011,NA,PHEV,93389,1
2011,NA,Electric,93401,13
2011,NA,Electric,93402,3
2011,NA,Electric,93405,3
2011,NA,PHEV,93405,2
2011,NA,Electric,93420,2
2011,NA,Electric,93422,3
2011,NA,Electric,93433,1
2011,NA,Electric,93436,2
2011,NA,PHEV,93436,6
2011,NA,Electric,93442,3
2011,NA,Electric,93444,2
2011,NA,PHEV,93444,2
2011,NA,Electric,93446,2
2011,NA,PHEV,93446,3
2011,NA,Electric,93449,1
2011,NA,PHEV,93454,1
2011,NA,Electric,93455,1
2011,NA,PHEV,93455,2
2011,NA,PHEV,93458,1
2011,NA,PHEV,93460,1
2011,NA,Electric,93463,1
2011,NA,PHEV,93463,1
2011,NA,PHEV,93465,1
2011,NA,Electric,93504,1
2011,NA,PHEV,93504,1
2011,NA,Electric,93505,1
2011,NA,PHEV,93510,1
2011,NA,PHEV,93534,1
2011,NA,Electric,93535,1
2011,NA,PHEV,93535,1
2011,NA,Electric,93536,1
2011,NA,PHEV,93536,1
2011,NA,PHEV,93550,1
2011,NA,Electric,93551,1
2011,NA,Electric,93555,1
2011,NA,PHEV,93555,4
2011,NA,PHEV,93560,1
2011,NA,Electric,93561,2
2011,NA,PHEV,93561,1
2011,NA,PHEV,93562,1
2011,NA,PHEV,93592,2
2011,NA,PHEV,93601,1
2011,NA,Electric,93602,1
2011,NA,Electric,93610,2
2011,NA,Electric,93611,3
2011,NA,PHEV,93611,2
2011,NA,Electric,93614,2
2011,NA,Electric,93618,2
2011,NA,PHEV,93618,1
2011,NA,PHEV,93619,5
2011,NA,PHEV,93635,1
2011,NA,Electric,93637,2
2011,NA,PHEV,93637,1
2011,NA,Electric,93638,2
2011,NA,Electric,93646,1
2011,NA,PHEV,93657,1
2011,NA,Electric,93704,1
2011,NA,PHEV,93710,1
2011,NA,Electric,93711,1
2011,NA,PHEV,93711,1
2011,NA,Electric,93720,1
2011,NA,PHEV,93720,1
2011,NA,Electric,93721,1
2011,NA,PHEV,93721,1
2011,NA,Electric,93722,2
2011,NA,PHEV,93722,1
2011,NA,Electric,93723,1
2011,NA,PHEV,93726,2
2011,NA,Electric,93727,4
2011,NA,PHEV,93727,3
2011,NA,Electric,93728,1
2011,NA,PHEV,93730,2
2011,NA,PHEV,93905,1
2011,NA,Electric,93906,1
2011,NA,PHEV,93906,2
2011,NA,Electric,93907,2
2011,NA,Electric,93908,1
2011,NA,PHEV,93921,1
2011,NA,Electric,93923,2
2011,NA,PHEV,93923,3
2011,NA,PHEV,93924,1
2011,NA,Electric,93933,2
2011,NA,PHEV,93933,1
2011,NA,PHEV,93940,3
2011,NA,Electric,93950,2
2011,NA,Electric,93953,2
2011,NA,PHEV,93953,1
2011,NA,PHEV,93955,2
2011,NA,Electric,94002,21
2011,NA,PHEV,94002,1
2011,NA,Electric,94005,3
2011,NA,Electric,94010,20
2011,NA,PHEV,94010,12
2011,NA,PHEV,94014,2
2011,NA,Electric,94015,2
2011,NA,Electric,94018,3
2011,NA,Electric,94019,5
2011,NA,PHEV,94019,1
2011,NA,Electric,94020,1
2011,NA,Electric,94022,40
2011,NA,PHEV,94022,14
2011,NA,Electric,94024,29
2011,NA,PHEV,94024,10
2011,NA,Electric,94025,36
2011,NA,PHEV,94025,6
2011,NA,Electric,94027,9
2011,NA,PHEV,94027,7
2011,NA,Electric,94028,14
2011,NA,PHEV,94028,5
2011,NA,Electric,94030,3
2011,NA,PHEV,94037,1
2011,NA,Electric,94038,4
2011,NA,Electric,94040,17
2011,NA,PHEV,94040,5
2011,NA,Electric,94041,13
2011,NA,PHEV,94041,2
2011,NA,Electric,94042,1
2011,NA,Electric,94043,29
2011,NA,PHEV,94043,25
2011,NA,Electric,94044,6
2011,NA,PHEV,94044,1
2011,NA,Electric,94061,14
2011,NA,PHEV,94061,4
2011,NA,Electric,94062,26
2011,NA,PHEV,94062,3
2011,NA,PHEV,94063,1
2011,NA,Electric,94065,20
2011,NA,PHEV,94065,5
2011,NA,Electric,94066,2
2011,NA,PHEV,94066,1
2011,NA,Electric,94070,27
2011,NA,PHEV,94070,1
2011,NA,Electric,94080,35
2011,NA,PHEV,94080,1
2011,NA,Electric,94085,2
2011,NA,PHEV,94085,2
2011,NA,Electric,94086,3
2011,NA,PHEV,94086,1
2011,NA,Electric,94087,39
2011,NA,PHEV,94087,5
2011,NA,Electric,94089,4
2011,NA,PHEV,94089,1
2011,NA,Electric,94102,4
2011,NA,Electric,94103,1
2011,NA,PHEV,94103,2
2011,NA,PHEV,94105,17
2011,NA,Electric,94107,5
2011,NA,PHEV,94107,5
2011,NA,Electric,94109,8
2011,NA,PHEV,94109,1
2011,NA,Electric,94110,17
2011,NA,PHEV,94110,5
2011,NA,Electric,94111,2
2011,NA,PHEV,94111,1
2011,NA,Electric,94112,2
2011,NA,PHEV,94112,1
2011,NA,Electric,94114,13
2011,NA,PHEV,94114,3
2011,NA,Electric,94115,1
2011,NA,PHEV,94115,1
2011,NA,Electric,94116,12
2011,NA,Electric,94117,7
2011,NA,PHEV,94117,3
2011,NA,Electric,94118,7
2011,NA,Electric,94121,7
2011,NA,PHEV,94121,2
2011,NA,Electric,94122,11
2011,NA,PHEV,94122,1
2011,NA,Electric,94123,5
2011,NA,PHEV,94123,2
2011,NA,Electric,94124,2
2011,NA,PHEV,94124,1
2011,NA,Electric,94127,6
2011,NA,PHEV,94127,1
2011,NA,Electric,94131,14
2011,NA,PHEV,94131,2
2011,NA,Electric,94132,3
2011,NA,PHEV,94132,1
2011,NA,Electric,94133,1
2011,NA,PHEV,94133,2
2011,NA,Electric,94134,3
2011,NA,Electric,94301,37
2011,NA,PHEV,94301,9
2011,NA,Electric,94302,1
2011,NA,Electric,94303,28
2011,NA,PHEV,94303,7
2011,NA,Electric,94304,9
2011,NA,PHEV,94304,1
2011,NA,Electric,94305,7
2011,NA,Electric,94306,27
2011,NA,PHEV,94306,3
2011,NA,Electric,94401,2
2011,NA,Electric,94402,12
2011,NA,PHEV,94402,2
2011,NA,Electric,94403,9
2011,NA,PHEV,94403,4
2011,NA,Electric,94404,18
2011,NA,PHEV,94404,1
2011,NA,Electric,94501,23
2011,NA,PHEV,94501,1
2011,NA,Electric,94502,4
2011,NA,PHEV,94502,1
2011,NA,Electric,94503,1
2011,NA,PHEV,94503,1
2011,NA,Electric,94506,6
2011,NA,PHEV,94506,3
2011,NA,Electric,94507,7
2011,NA,Electric,94509,2
2011,NA,Electric,94510,6
2011,NA,PHEV,94510,2
2011,NA,PHEV,94511,1
2011,NA,PHEV,94513,1
2011,NA,PHEV,94515,1
2011,NA,Electric,94517,1
2011,NA,Electric,94518,4
2011,NA,PHEV,94518,1
2011,NA,Electric,94519,2
2011,NA,PHEV,94519,1
2011,NA,Electric,94521,2
2011,NA,PHEV,94521,2
2011,NA,Electric,94523,7
2011,NA,PHEV,94523,1
2011,NA,Electric,94526,7
2011,NA,PHEV,94526,1
2011,NA,PHEV,94528,1
2011,NA,Electric,94530,7
2011,NA,PHEV,94530,4
2011,NA,Electric,94533,1
2011,NA,Electric,94534,5
2011,NA,PHEV,94534,4
2011,NA,Electric,94536,18
2011,NA,PHEV,94536,3
2011,NA,Electric,94538,6
2011,NA,PHEV,94538,1
2011,NA,Electric,94539,52
2011,NA,PHEV,94539,4
2011,NA,Electric,94541,4
2011,NA,Electric,94542,7
2011,NA,Electric,94544,2
2011,NA,PHEV,94544,1
2011,NA,Electric,94545,6
2011,NA,PHEV,94545,1
2011,NA,Electric,94546,6
2011,NA,PHEV,94546,1
2011,NA,Electric,94547,1
2011,NA,Electric,94549,20
2011,NA,PHEV,94549,1
2011,NA,Electric,94550,9
2011,NA,PHEV,94550,2
2011,NA,Electric,94551,2
2011,NA,Electric,94552,5
2011,NA,PHEV,94552,1
2011,NA,Electric,94553,4
2011,NA,PHEV,94553,1
2011,NA,Electric,94555,10
2011,NA,PHEV,94555,1
2011,NA,Electric,94556,5
2011,NA,Electric,94558,8
2011,NA,PHEV,94558,6
2011,NA,Electric,94559,1
2011,NA,PHEV,94559,2
2011,NA,Electric,94560,4
2011,NA,PHEV,94560,3
2011,NA,Electric,94561,3
2011,NA,PHEV,94561,1
2011,NA,Electric,94563,22
2011,NA,PHEV,94563,7
2011,NA,Electric,94564,2
2011,NA,PHEV,94565,1
2011,NA,Electric,94566,16
2011,NA,PHEV,94566,11
2011,NA,Electric,94568,10
2011,NA,PHEV,94568,2
2011,NA,PHEV,94571,1
2011,NA,Electric,94572,2
2011,NA,Electric,94573,8
2011,NA,Electric,94574,1
2011,NA,PHEV,94574,1
2011,NA,Electric,94577,10
2011,NA,PHEV,94577,1
2011,NA,Electric,94578,2
2011,NA,Electric,94579,3
2011,NA,Electric,94580,1
2011,NA,PHEV,94580,2
2011,NA,Electric,94582,7
2011,NA,PHEV,94582,1
2011,NA,Electric,94583,28
2011,NA,PHEV,94583,4
2011,NA,Electric,94587,12
2011,NA,PHEV,94587,10
2011,NA,Electric,94588,9
2011,NA,PHEV,94588,4
2011,NA,Electric,94591,2
2011,NA,PHEV,94591,6
2011,NA,Electric,94596,11
2011,NA,Electric,94597,2
2011,NA,PHEV,94597,2
2011,NA,Electric,94598,5
2011,NA,PHEV,94598,4
2011,NA,Electric,94599,1
2011,NA,Electric,94602,14
2011,NA,PHEV,94602,1
2011,NA,Electric,94605,3
2011,NA,PHEV,94606,1
2011,NA,Electric,94607,3
2011,NA,Electric,94608,1
2011,NA,PHEV,94608,1
2011,NA,Electric,94609,2
2011,NA,Electric,94610,13
2011,NA,Electric,94611,39
2011,NA,PHEV,94611,6
2011,NA,Electric,94618,15
2011,NA,PHEV,94618,4
2011,NA,Electric,94619,6
2011,NA,PHEV,94619,2
2011,NA,Electric,94621,2
2011,NA,Electric,94702,5
2011,NA,PHEV,94702,1
2011,NA,Electric,94703,5
2011,NA,PHEV,94703,1
2011,NA,Electric,94704,1
2011,NA,Electric,94705,9
2011,NA,PHEV,94705,4
2011,NA,Electric,94706,6
2011,NA,PHEV,94706,1
2011,NA,Electric,94707,15
2011,NA,PHEV,94707,4
2011,NA,Electric,94708,11
2011,NA,Electric,94709,2
2011,NA,Electric,94710,2
2011,NA,Electric,94801,5
2011,NA,PHEV,94801,1
2011,NA,Electric,94803,3
2011,NA,Electric,94804,4
2011,NA,Electric,94806,3
2011,NA,Electric,94901,18
2011,NA,PHEV,94901,1
2011,NA,Electric,94903,12
2011,NA,PHEV,94903,4
2011,NA,Electric,94904,10
2011,NA,PHEV,94904,2
2011,NA,Electric,94920,5
2011,NA,PHEV,94920,3
2011,NA,Electric,94923,1
2011,NA,Electric,94925,5
2011,NA,PHEV,94925,3
2011,NA,PHEV,94928,1
2011,NA,Electric,94930,1
2011,NA,PHEV,94930,2
2011,NA,Electric,94931,2
2011,NA,PHEV,94931,2
2011,NA,PHEV,94937,1
2011,NA,Electric,94939,1
2011,NA,PHEV,94939,1
2011,NA,Electric,94941,12
2011,NA,PHEV,94941,1
2011,NA,Electric,94942,1
2011,NA,Electric,94945,11
2011,NA,PHEV,94945,1
2011,NA,Electric,94947,6
2011,NA,Electric,94949,4
2011,NA,PHEV,94949,2
2011,NA,Electric,94950,1
2011,NA,Electric,94951,3
2011,NA,Electric,94952,15
2011,NA,PHEV,94952,3
2011,NA,Electric,94954,2
2011,NA,Electric,94956,1
2011,NA,Electric,94957,2
2011,NA,PHEV,94957,3
2011,NA,Electric,94960,6
2011,NA,Electric,94965,4
2011,NA,PHEV,94965,4
2011,NA,Electric,94970,1
2011,NA,Electric,95002,1
2011,NA,Electric,95003,7
2011,NA,PHEV,95003,3
2011,NA,Electric,95004,1
2011,NA,PHEV,95004,1
2011,NA,Electric,95006,3
2011,NA,PHEV,95006,2
2011,NA,Electric,95008,21
2011,NA,PHEV,95008,3
2011,NA,PHEV,95009,2
2011,NA,Electric,95012,2
2011,NA,Electric,95014,43
2011,NA,PHEV,95014,12
2011,NA,Electric,95018,2
2011,NA,Electric,95020,6
2011,NA,PHEV,95020,1
2011,NA,Electric,95023,3
2011,NA,Electric,95030,13
2011,NA,PHEV,95030,5
2011,NA,Electric,95032,34
2011,NA,PHEV,95032,1
2011,NA,Electric,95033,19
2011,NA,Electric,95035,13
2011,NA,PHEV,95035,2
2011,NA,Electric,95037,16
2011,NA,PHEV,95037,3
2011,NA,PHEV,95039,1
2011,NA,Electric,95045,1
2011,NA,Electric,95046,4
2011,NA,Electric,95050,14
2011,NA,PHEV,95050,2
2011,NA,Electric,95051,19
2011,NA,PHEV,95051,7
2011,NA,Electric,95054,13
2011,NA,Electric,95056,2
2011,NA,Electric,95060,18
2011,NA,Electric,95062,6
2011,NA,Electric,95065,1
2011,NA,PHEV,95065,2
2011,NA,Electric,95066,4
2011,NA,Electric,95070,38
2011,NA,PHEV,95070,5
2011,NA,Electric,95073,6
2011,NA,Electric,95075,1
2011,NA,Electric,95076,3
2011,NA,PHEV,95076,2
2011,NA,Electric,95101,1
2011,NA,Electric,95110,2
2011,NA,Electric,95111,2
2011,NA,Electric,95112,5
2011,NA,Electric,95116,1
2011,NA,PHEV,95116,2
2011,NA,Electric,95117,4
2011,NA,Electric,95118,18
2011,NA,Electric,95119,3
2011,NA,PHEV,95119,3
2011,NA,Electric,95120,52
2011,NA,PHEV,95120,2
2011,NA,Electric,95121,9
2011,NA,PHEV,95121,1
2011,NA,Electric,95123,26
2011,NA,PHEV,95123,1
2011,NA,Electric,95124,41
2011,NA,PHEV,95124,2
2011,NA,Electric,95125,22
2011,NA,PHEV,95125,9
2011,NA,Electric,95126,9
2011,NA,PHEV,95126,2
2011,NA,Electric,95127,4
2011,NA,Electric,95128,7
2011,NA,Electric,95129,17
2011,NA,PHEV,95129,5
2011,NA,Electric,95130,4
2011,NA,Electric,95131,3
2011,NA,Electric,95132,5
2011,NA,PHEV,95132,2
2011,NA,Electric,95133,1
2011,NA,PHEV,95133,1
2011,NA,Electric,95134,2
2011,NA,PHEV,95134,2
2011,NA,Electric,95135,14
2011,NA,Electric,95136,19
2011,NA,PHEV,95136,1
2011,NA,Electric,95138,23
2011,NA,PHEV,95138,2
2011,NA,Electric,95139,5
2011,NA,PHEV,95140,1
2011,NA,Electric,95148,2
2011,NA,Electric,95203,1
2011,NA,PHEV,95205,2
2011,NA,Electric,95207,3
2011,NA,PHEV,95207,1
2011,NA,Electric,95209,6
2011,NA,Electric,95219,1
2011,NA,PHEV,95219,1
2011,NA,Electric,95222,1
2011,NA,Electric,95223,1
2011,NA,Electric,95242,2
2011,NA,PHEV,95245,1
2011,NA,PHEV,95249,1
2011,NA,Electric,95253,1
2011,NA,PHEV,95304,1
2011,NA,Electric,95306,2
2011,NA,PHEV,95321,1
2011,NA,Electric,95326,1
2011,NA,Electric,95327,1
2011,NA,Electric,95337,1
2011,NA,PHEV,95337,1
2011,NA,Electric,95348,1
2011,NA,Electric,95350,2
2011,NA,PHEV,95350,2
2011,NA,PHEV,95354,1
2011,NA,Electric,95355,2
2011,NA,PHEV,95355,2
2011,NA,PHEV,95356,2
2011,NA,PHEV,95361,1
2011,NA,PHEV,95363,1
2011,NA,PHEV,95366,2
2011,NA,Electric,95367,1
2011,NA,Electric,95376,3
2011,NA,PHEV,95377,1
2011,NA,Electric,95380,1
2011,NA,PHEV,95380,1
2011,NA,Electric,95382,1
2011,NA,Electric,95388,1
2011,NA,Electric,95401,1
2011,NA,Electric,95403,2
2011,NA,PHEV,95403,2
2011,NA,Electric,95404,6
2011,NA,PHEV,95404,3
2011,NA,Electric,95405,1
2011,NA,PHEV,95405,1
2011,NA,Electric,95407,1
2011,NA,PHEV,95407,2
2011,NA,Electric,95409,6
2011,NA,PHEV,95409,1
2011,NA,PHEV,95421,1
2011,NA,Electric,95425,1
2011,NA,PHEV,95441,2
2011,NA,Electric,95442,2
2011,NA,PHEV,95442,1
2011,NA,PHEV,95448,6
2011,NA,Electric,95451,3
2011,NA,Electric,95452,1
2011,NA,Electric,95465,1
2011,NA,PHEV,95470,1
2011,NA,Electric,95472,20
2011,NA,PHEV,95472,2
2011,NA,Electric,95476,4
2011,NA,PHEV,95476,2
2011,NA,PHEV,95482,2
2011,NA,PHEV,95490,1
2011,NA,Electric,95492,2
2011,NA,Electric,95501,1
2011,NA,Electric,95502,1
2011,NA,PHEV,95503,1
2011,NA,Electric,95521,5
2011,NA,PHEV,95531,1
2011,NA,Electric,95549,1
2011,NA,Electric,95570,1
2011,NA,Electric,95603,2
2011,NA,PHEV,95603,1
2011,NA,Electric,95605,1
2011,NA,Electric,95608,3
2011,NA,Electric,95614,1
2011,NA,Electric,95616,16
2011,NA,PHEV,95616,6
2011,NA,Electric,95618,4
2011,NA,PHEV,95618,1
2011,NA,PHEV,95620,2
2011,NA,Electric,95624,1
2011,NA,PHEV,95624,1
2011,NA,Electric,95628,5
2011,NA,PHEV,95628,3
2011,NA,Electric,95630,10
2011,NA,PHEV,95630,5
2011,NA,Electric,95631,1
2011,NA,Electric,95632,1
2011,NA,Electric,95638,1
2011,NA,PHEV,95638,1
2011,NA,Electric,95640,2
2011,NA,Electric,95642,2
2011,NA,Electric,95648,1
2011,NA,PHEV,95648,2
2011,NA,Electric,95650,3
2011,NA,PHEV,95655,2
2011,NA,PHEV,95658,1
2011,NA,Electric,95660,1
2011,NA,Electric,95661,4
2011,NA,PHEV,95661,4
2011,NA,Electric,95662,1
2011,NA,PHEV,95662,3
2011,NA,Electric,95663,2
2011,NA,Electric,95667,2
2011,NA,PHEV,95670,1
2011,NA,Electric,95677,2
2011,NA,Electric,95678,2
2011,NA,PHEV,95681,1
2011,NA,Electric,95682,3
2011,NA,PHEV,95682,2
2011,NA,Electric,95683,1
2011,NA,Electric,95684,1
2011,NA,Electric,95687,4
2011,NA,Electric,95688,2
2011,NA,PHEV,95689,2
2011,NA,Electric,95691,6
2011,NA,PHEV,95691,2
2011,NA,Electric,95695,1
2011,NA,PHEV,95695,2
2011,NA,Electric,95722,1
2011,NA,Electric,95742,1
2011,NA,Electric,95746,10
2011,NA,PHEV,95746,1
2011,NA,Electric,95747,2
2011,NA,PHEV,95747,2
2011,NA,Electric,95758,5
2011,NA,Electric,95762,12
2011,NA,PHEV,95762,8
2011,NA,Electric,95765,2
2011,NA,PHEV,95765,2
2011,NA,Electric,95776,1
2011,NA,PHEV,95811,4
2011,NA,PHEV,95816,1
2011,NA,PHEV,95817,11
2011,NA,Electric,95818,5
2011,NA,PHEV,95818,1
2011,NA,Electric,95819,2
2011,NA,PHEV,95819,2
2011,NA,Electric,95820,3
2011,NA,PHEV,95820,1
2011,NA,Electric,95822,4
2011,NA,Electric,95823,1
2011,NA,Electric,95824,1
2011,NA,Electric,95825,1
2011,NA,Electric,95826,1
2011,NA,PHEV,95826,1
2011,NA,Electric,95827,1
2011,NA,PHEV,95827,1
2011,NA,Electric,95829,2
2011,NA,Electric,95831,4
2011,NA,PHEV,95831,1
2011,NA,Electric,95833,1
2011,NA,PHEV,95833,4
2011,NA,Electric,95835,1
2011,NA,PHEV,95835,2
2011,NA,Electric,95841,1
2011,NA,Electric,95843,2
2011,NA,Electric,95864,3
2011,NA,PHEV,95864,2
2011,NA,Electric,95865,2
2011,NA,Electric,95901,2
2011,NA,PHEV,95926,1
2011,NA,Electric,95928,6
2011,NA,PHEV,95928,1
2011,NA,Electric,95949,3
2011,NA,PHEV,95949,1
2011,NA,Electric,95973,2
2011,NA,PHEV,95977,1
2011,NA,Electric,96001,2
2011,NA,PHEV,96001,1
2011,NA,Electric,96002,2
2011,NA,Electric,96003,2
2011,NA,PHEV,96003,1
2011,NA,PHEV,96022,1
2011,NA,Electric,96069,1
2011,NA,Electric,96080,1
2011,NA,Electric,96093,1
2011,NA,Electric,96099,1
2011,NA,PHEV,96137,1
2011,NA,Electric,99999,89
2011,NA,PHEV,99999,42
2012,NA,PHEV,90001,4
2012,NA,Electric,90002,1
2012,NA,Electric,90004,6
2012,NA,PHEV,90004,15
2012,NA,Electric,90005,2
2012,NA,PHEV,90005,2
2012,NA,Electric,90006,1
2012,NA,PHEV,90006,3
2012,NA,PHEV,90007,3
2012,NA,Electric,90008,3
2012,NA,PHEV,90008,2
2012,NA,Electric,90010,1
2012,NA,PHEV,90010,1
2012,NA,PHEV,90011,2
2012,NA,Electric,90012,9
2012,NA,PHEV,90012,9
2012,NA,Electric,90013,2
2012,NA,PHEV,90013,2
2012,NA,PHEV,90014,4
2012,NA,Electric,90015,1
2012,NA,PHEV,90015,9
2012,NA,Electric,90016,1
2012,NA,PHEV,90016,5
2012,NA,PHEV,90017,2
2012,NA,Electric,90018,4
2012,NA,PHEV,90018,4
2012,NA,Electric,90019,2
2012,NA,PHEV,90019,10
2012,NA,Electric,90020,3
2012,NA,PHEV,90020,10
2012,NA,Electric,90021,4
